,Name,City,Country,IATA,ICAO
6832,New Castle Henry Co. Municipal Airport,New Castle,United States,\N,KUWL
6833,Scott City Municipal Airport,Scott City,United States,\N,KTQK
6834,Brewster Field,Holdredge,United States,HDE,KHDE
6835,Pratt Regional Airport,Pratt,United States,PTT,KPTT
6837,Wahoo Municipal Airport,Wahoo,United States,\N,KAHQ
6838,Jim Kelly Field,Lexington,United States,LXN,KLXN
6839,Sublette Municipal Airport,Sublette,United States,\N,K19S
6840,Council Bluffs Municipal Airport,Council Bluffs,United States,CBF,KCBF
6841,Kokomo Municipal Airport,Kokomo,United States,OKK,KOKK
6842,Neodesha Municipal Airport,Neodesha,United States,\N,K2K7
6843,King Ranch Airport,Sutton,United States,\N,AK59
6844,Elkhart Morton County Airport,Elkhart,United States,\N,KEHA
6845,Front Range Airport,Denver,United States,\N,KFTG
6846,Galesburg Municipal Airport,Galesburg,United States,GBG,KGBG
6847,Guymon Municipal Airport,Guymon,United States,GUY,KGUY
6848,Meade Municipal Airport,Meade,United States,\N,KMEJ
6849,Turkey Mountain Estates Airport,Shell Knob,United States,\N,MO00
6850,Ulysses Airport,Ulysses,United States,\N,KULS
6851,Flagler Aerial Spraying Inc Airport,Flagler,United States,\N,CO00
6852,Independence Municipal Airport,Independence,United States,IDP,KIDP
6853,Augusta Municipal Airport,Augusta,United States,\N,K3AU
6854,Larned Pawnee County Airport,Larned,United States,\N,KLQR
6855,Lampasas Airport,Lampasas,United States,\N,KLZZ
6856,Bay City Municipal Airport,Bay City,United States,BBC,KBYY
6857,Cox Field,Paris,United States,PRX,KPRX
6858,Coffeyville Municipal Airport,Coffeyville,United States,CFV,KCFV
6859,The Farm Airport,Summit,United States,\N,24SC
6860,Greeley–Weld County Airport,Greeley,United States,GXY,KGXY
6861,General Dewitt Spain Airport,Memphis,United States,\N,KM01
6862,Oryol Yuzhny Airport,Oakley,United States,OEL,UUOR
6863,Fremont Municipal Airport,Fremont,United States,FET,KFET
6864,La Grande/Union County Airport,La Grande,United States,LGD,KLGD
6866,Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,KMPO
6867,Quakertown Airport,Quakertown,United States,UKT,KUKT
6868,Banff Airport,Banff,Canada,YBA,CYBA
6870,Banning Municipal Airport,Banning,United States,BNG,KBNG
6873,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,KOFK
6876,Arlington Municipal Airport,Arlington,United States,\N,KAWO
6877,Paracatu Airport,Paracatu,Brazil,\N,SNZR
6878,Das Bandeirinhas Airport,Conselheiro Lafaiete,Brazil,\N,SNKF
6879,Janaúba Airport,Janauba,Brazil,\N,SNAP
6880,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,TFL,SNTO
6881,Cristiano Ferreira Varella Airport,Muriae,Brazil,\N,SNBM
6882,Peter O Knight Airport,Tampa,United States,TPF,KTPF
6884,Parati Airport,Paraty,Brazil,\N,SDTK
6885,Umberto Modiano Airport,Buzios,Brazil,BZC,SBBZ
6886,Angra dos Reis Airport,Angra dos Reis,Brazil,\N,SDAG
6887,Itaperuna Airport,Itaperuna,Brazil,ITP,SDUN
6888,Maricá Airport,Marica,Brazil,\N,SDMC
6889,Resende Airport,Resende,Brazil,REZ,SDRS
6890,Saquarema Airport,Saquarema,Brazil,\N,SDSK
6891,Drumheller Municipal Airport,Drumheller,Canada,\N,CEG4
6895,Aripuanã Airport,Aripuana,Brazil,AIR,SWRP
6896,Juruena Airport,Juruena,Brazil,JRN,SWJU
6897,Juína Airport,Juina,Brazil,JIA,SWJN
6898,Vila Rica Airport,Vila Rica,Brazil,VLP,SWVC
6899,Inácio Luís do Nascimento Airport,Juara,Brazil,JUA,SIZX
6900,Cáceres Airport,Caceres,Brazil,CCX,SWKC
6901,Posto Leonardo Vilas Boas Airport,Chapada dos Guimaraes,Brazil,\N,SWPL
6902,Tangará da Serra Airport,Tangara da Serra,Brazil,TGQ,SWTS
6903,Canarana Airport,Canarana,Brazil,CQA,SWEK
6904,Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade ,Brazil,MTG,SWVB
6906,Sobral Airport,Sobral,Brazil,\N,SNOB
6907,Arapiraca Airport,Arapiraca,Brazil,APQ,SNAL
6908,Cangapara Airport,Floriano,Brazil,FLB,SNQG
6909,Picos Airport,Picos,Brazil,PCS,SNPC
6912,Montauk Airport,Montauk,United States,MTP,KMTP
6913,Porter County Municipal Airport,Valparaiso IN,United States,VPZ,KVPZ
6916,Cerro Largo International Airport,Melo,Uruguay,MLZ,SUMO
6917,Tydeo Larre Borges Airport,Paysandu,Uruguay,PDU,SUPU
6918,Artigas International Airport,Artigas ,Uruguay,ATI,SUAG
6927,Francisco de Miranda Airport,Caracas,Venezuela,\N,SVFM
6928,São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,SQX,SSOE
6929,Mason County Airport,Ludington,United States,LDM,KLDM
6930,Reid-Hillview Airport of Santa Clara County,San Jose,United States,RHV,KRHV
6945,San Sebastián Airport,San Sebastian,Chile,\N,SCSS
6946,Tolwin Observatory Airport,Tolhuin,Argentina,\N,SAWL
6948,Camarillo Airport,Camarillo - CA,United States,\N,KCMA
6951,Omtepe Airport,Moyogalpa,Nicaragua,\N,MNLP
6956,Hinton/Jasper-Hinton Airport,Hinton,Canada,YJP,CEC4
6957,Watsonville Municipal Airport,Watsonville,United States,WVI,KWVI
6959,Hollister Municipal Airport,Hollister,United States,HLI,KCVH
6960,Williamsburg Jamestown Airport,Williamsburg,United States,\N,KJGG
6963,Kenora Seaplane Base,Kenora,Canada,\N,CJM9
6966,Opapimiskan Lake Airport,Musselwhite Mine,Canada,YBS,CKM8
6974,Squamish Airport,Squamish,Canada,YSE,CYSE
6980,Union County Airport,Marysville,United States,\N,KMRT
6981,La Grande-4 Airport,La Grande-4,Canada,YAH,CYAH
6982,Alert Bay Airport,Alert Bay,Canada,YAL,CYAL
6983,Liverpool South Shore Regional Airport,Liverpool,Canada,\N,CYAU
6984,Nipawin Airport,Nipawin,Canada,\N,CYBU
6985,Centralia / James T. Field Memorial Aerodrome,Centralia,Canada,YCE,CYCE
6986,Blue River Airport,Blue River,Canada,\N,CYCP
6987,Chetwynd Airport,Chetwynd,Canada,YCQ,CYCQ
6988,Ross River Airport,Ross River,Canada,XRR,CYDM
6989,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,Canada,YDO,CYDO
6990,Amos/Magny Airport,Amos,Canada,YEY,CYEY
6991,Goderich Airport,Goderich,Canada,\N,CYGD
6992,Hope Airport,Hope,Canada,YHE,CYHE
6993,Haines Junction Airport,Haines Junction,Canada,YHT,CYHT
6994,Digby / Annapolis Regional Airport,Digby,Canada,YDG,CYID
6995,Fort Liard Airport,Fort Liard,Canada,YJF,CYJF
6996,Key Lake Airport,Key Lake,Canada,YKJ,CYKJ
6997,Leaf Rapids Airport,Leaf Rapids,Canada,YLR,CYLR
6998,Matane Airport,Matane,Canada,YME,CYME
6999,Charlevoix Airport,Charlevoix,Canada,YML,CYML
7000,Nejanilini Lake Airport,Nejanilini Lake,Canada,\N,CYNN
7001,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,YOS,CYOS
7002,Port Hawkesbury Airport,Port Hawkesbury,Canada,YPS,CYPD
7003,St Thomas Municipal Airport,St Thomas,Canada,YQS,CYQS
7004,Ottawa / Rockcliffe Airport,Ottawa,Canada,YRO,CYRO
7005,Ottawa / Carp Airport,Ottawa,Canada,\N,CYRP
7006,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,Canada,YSH,CYSH
7007,St Leonard Airport,St Leonard,Canada,YSL,CYSL
7008,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,Canada,\N,CYVD
7009,Vernon Airport,Vernon,Canada,YVE,CYVK
7010,Beaver Creek Airport,Beaver Creek,Canada,YXQ,CYXQ
7011,Shuswap Regional Airport,Salmon Arm,Canada,YSN,CZAM
7012,Kelsey Airport,Kelsey,Canada,KES,CZEE
7013,Pukatawagan Airport,Pukatawagan,Canada,XPK,CZFG
7014,Grand Forks Airport,Grand Forks,Canada,ZGF,CZGF
7015,Jenpeg Airport,Jenpeg,Canada,ZJG,CZJG
7016,Thicket Portage Airport,Thicket Portage,Canada,YTD,CZLQ
7017,Pikwitonei Airport,Pikwitonei,Canada,PIW,CZMN
7018,Poplar River Airport,Poplar River,Canada,XPP,CZNG
7019,Pincher Creek Airport,Pincher Creek,Canada,WPC,CZPC
7020,Stewart Airport,Stewart,Canada,ZST,CZST
7021,Ignace Municipal Airport,Ignace,Canada,ZUC,CZUC
7051,St Louis Regional Airport,Alton/St Louis,United States,ALN,KALN
7052,Chandler Field,Alexandria,United States,AXN,KAXN
7053,Columbus Municipal Airport,Columbus,United States,CLU,KBAK
7054,Curtis Field,Brady,United States,BBD,KBBD
7055,Eastern Sierra Regional Airport,Bishop,United States,BIH,KBIH
7056,Baker City Municipal Airport,Baker City,United States,BKE,KBKE
7057,Miley Memorial Field,Big Piney,United States,BPI,KBPI
7058,Ozark Regional Airport,Mountain Home,United States,WMH,KBPK
7059,W K Kellogg Airport,Battle Creek,United States,BTL,KBTL
7060,Burley Municipal Airport,Burley,United States,BYI,KBYI
7061,Northeast Iowa Regional Airport,Charles City,United States,CCY,KCCY
7062,Chanute Martin Johnson Airport,Chanute,United States,CNU,KCNU
7063,Jacksonville Executive at Craig Airport,Jacksonville,United States,CRG,KCRG
7064,Crossville Memorial Whitson Field,Crossville,United States,CSV,KCSV
7065,Davison Army Air Field,Fort Belvoir,United States,DAA,KDAA
7066,Barstow Daggett Airport,Daggett,United States,DAG,KDAG
7067,Deming Municipal Airport,Deming,United States,DMN,KDMN
7068,Desert Rock Airport,Mercury,United States,DRA,KDRA
7069,Needles Airport,Needles,United States,EED,KEED
7070,Duke Field,Crestview,United States,EGI,KEGI
7071,Murray Field,Eureka,United States,EKA,KEKA
7072,San Marcos Regional Airport,San Marcos,United States,\N,KHYI
7073,Sawyer County Airport,Hayward,United States,HYR,KHYR
7074,Kimble County Airport,Junction,United States,JCT,KJCT
7075,Monticello Municipal Ellis Field,Monticello,United States,\N,KLLQ
7076,Derby Field,Lovelock,United States,LOL,KLOL
7077,Mobridge Municipal Airport,Mobridge,United States,MBG,KMBG
7078,Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,United States,MCB,KMCB
7079,Southern Illinois Airport,Carbondale/Murphysboro,United States,MDH,KMDH
7080,Mc Entire Joint National Guard Base,Eastover,United States,MMT,KMMT
7081,Brunswick Executive Airport,Brunswick,United States,NHZ,KNHZ
7082,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,United States,NRB,KNRB
7083,Orangeburg Municipal Airport,Orangeburg,United States,OGB,KOGB
7084,Columbus Municipal Airport,Columbus,United States,\N,KOLU
7085,Ottumwa Regional Airport,Ottumwa,United States,OTM,KOTM
7086,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,OZR,KOZR
7087,Ralph Wenz Field,Pinedale,United States,PWY,KPNA
7088,Dutchess County Airport,Poughkeepsie,United States,POU,KPOU
7089,New Richmond Regional Airport,New Richmond,United States,\N,KRNH
7090,Russell Municipal Airport,Russell,United States,RSL,KRSL
7091,Redwood Falls Municipal Airport,Redwood Falls,United States,RWF,KRWF
7092,Salinas Municipal Airport,Salinas,United States,SNS,KSNS
7093,Sonora Municipal Airport,Sonora,United States,\N,KSOA
7094,Saline County Regional Airport,Benton,United States,\N,KSUZ
7095,Tonopah Airport,Tonopah,United States,TPH,KTPH
7096,Aurora State Airport,Aurora,United States,\N,KUAO
7097,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI
7098,University Oxford Airport,Oxford,United States,UOX,KUOX
7099,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS
7100,Miller Field,Valentine,United States,VTN,KVTN
7101,Winnemucca Municipal Airport,Winnemucca,United States,WMC,KWMC
7102,West Woodward Airport,Woodward,United States,WWR,KWWR
7103,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,\N,KXMR
7104,Homey (Area 51) Airport,Groom Lake,United States,\N,KXTA
7105,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV
7132,Rubelsanto Airport,Rubelsanto,Guatemala,RUV,MGRB
7133,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,XPL,MHSC
7134,Upala Airport,Upala,Costa Rica,UPL,MRUP
7135,San Nicolas De Bari Airport,San Nicolás,Cuba,QSN,MUNB
7136,San Julian Air Base,Pinar Del Rio,Cuba,SNJ,MUSJ
7155,Nenana Municipal Airport,Nenana,United States,ENN,PANN
7156,Wasilla Airport,Wasilla,United States,WWA,PAWS
7166,Presidente Néstor Kirchner Regionsl Airport,Villa Maria,Argentina,\N,SAOV
7167,Chafei Amsei Airport,Barretos,Brazil,BAT,SBBT
7168,Base de Aviação de Taubaté Airport,Taubaté,Brazil,QHP,SBTA
7169,Barriles Airport,Tocopilla,Chile,TOQ,SCBE
7170,Schroeder's field,Cochrane,Chile,\N,SCHR
7171,Chañaral Airport,Chañaral,Chile,CNR,SCRA
7172,Panguilemo Airport,Talca,Chile,TLX,SCTL
7173,Victoria Airport,Victoria,Chile,ZIC,SCTO
7174,Las Breas Airport,Taltal,Chile,TTC,SCTT
7175,Gomez Nino Apiay Air Base,Apiay,Colombia,API,SKAP
7176,Coveñas Airport,Coveñas,Colombia,CVE,SKCV
7177,German Olano Air Base,La Dorada,Colombia,PAL,SKPQ
7178,Paz De Ariporo Airport,Paz De Ariporo,Colombia,PZA,SKPZ
7179,Tunja Airport,Tunja,Colombia,\N,SKTJ
7180,Tres Esquinas Air Base,Tres Esquinas,Colombia,TQS,SKTQ
7181,Marandúa Air Base,Marandúa,Colombia,\N,SKUA
7182,Juan Simons Vela Airport,Rioja,Peru,RIJ,SPJA
7183,Shumba Airport,Jaén,Peru,JAE,SPJE
7184,Metropolitano Airport,,Venezuela,\N,SVMP
7296,Itapiranga Airport,Itapiranga,Brazil,\N,SSYT
7297,Aguas Calientes Airport,Aguas Calientes,Peru,\N,SPAT
7299,Vancouver International Seaplane Base,Vancouver,Canada,\N,CAM9
7306,Jacarepaguá - Roberto Marinho Airport,Rio de Janeiro,Brazil,\N,SBJR
7307,Hacaritama Airport,Aguachica,Colombia,\N,SKAG
7311,Tracy Municipal Airport,Tracy,United States,\N,KTCY
7324,Bolton Field,Columbus,United States,\N,KTZR
7326,Skagit Regional Airport,Skagit,United States,MVW,KBVS
7330,Marion County Brown Field,Jasper,United States,APT,KAPT
7331,Evergreen Regional Airport/Middleton Field,Evergreen,United States,\N,KGZH
7332,Pryor Field Regional Airport,Decatur,United States,DCU,KDCU
7333,Glasgow Municipal Airport,Glasgow,United States,GLW,KGLW
7334,Danielson Airport,Danielson,United States,\N,KLZD
7336,Clearfield Lawrence Airport,Clearfield,United States,\N,KFIG
7337,Jasper County Airport,Rensselaer,United States,RNZ,KRZL
7346,Statesboro Bulloch County Airport,Statesboro,United States,TBR,KTBR
7352,Helisul I Heliport,Foz do Iguassu,Brazil,\N,SSHH
7354,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,Brazil,JJG,SBJA
7359,New Smyrna Beach Municipal Airport,New Smyrna Beach,United States,\N,KEVB
7360,Las Vegas Helicopters Heliport,Las vegas,United States,\N,NV03
7363,Harbour (Public) Heliport,Vancouver,Canada,\N,CBC7
7364,Victoria Harbour (Camel Point) Heliport,Victoria,Canada,\N,CBF7
7368,Iowa County Airport,MINERAL POINT,United States,\N,KMRJ
7369,West Bend Municipal Airport,WEST BEND,United States,ETB,KETB
7370,Gaylord Regional Airport,GAYLORD,United States,GLR,KGLR
7371,Anderson Municipal Darlington Field,ANDERSON,United States,AID,KAID
7374,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,PCD,KPDC
7376,Air Orlando Heliport,Orlando,United States,\N,2FD7
7381,Fazenda Vaticano Airport,Cruz,Brazil,\N,SSVV
7382,Stanly County Airport,Albemarle,United States,\N,KVUJ
7383,Davidson County Airport,Lexington,United States,\N,KEXX
7384,Windwood Fly-In Resort Airport,Davis,United States,\N,WV62
7385,Lathan Strip,Mocksville,United States,\N,5NC2
7386,Double Eagle II Airport,Albuquerque,United States,\N,KAEG
7387,Socorro Municipal Airport,Socorro,United States,\N,KONM
7388,Bentonville Municipal-Louise M Thaden Field,Bentonville,United States,\N,KVBT
7389,Blue Ridge Airport,Martinsville,United States,\N,KMTV
7390,Mount Airy Surry County Airport,Mount Airy,United States,\N,KMWK
7391,Taos Regional Airport,Taos,United States,TSM,KSKX
7392,Raton Municipal-Crews Field,Raton,United States,RTN,KRTN
7393,Rusk County Airport,Ladysmith,United States,\N,KRCX
7394,Perry Lefors Field,Pampa,United States,PPA,KPPA
7395,William R. Pogue Municipal Airport,Sand Springs,United States,\N,KOWP
7396,Marion County Regional Airport,Flippin,United States,FLP,KFLP
7397,Hutchinson County Airport,Borger,United States,BGD,KBGD
7403,Santa Ynez Airport,Santa Ynez,United States,SQA,KIZA
7415,9 de Maio - Teixeira de Freitas Airport,Teixeira de Freitas,Brazil,TXF,SNTF
7416,Spartanburg Downtown Memorial Airport,Spartangurg,United States,SPA,KSPA
7422,Port Hardy Seaplane Base,Port Hardy,Canada,\N,CAW5
7423,Tri-City Airport,Parsons,United States,PPF,KPPF
7425,Waycross Ware County Airport,Waycross,United States,AYS,KAYS
7427,Mid-State Regional Airport,Philipsburg,United States,\N,KPSB
7428,Greater Portsmouth Regional Airport,Portsmouth,United States,PMH,KPMH
7431,Camilla Mitchell County Airport,Camilla,United States,\N,KCXU
7432,Clarenville Airport,Clarenville,Canada,\N,CCZ3
7433,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,PGZ,SSZW
7434,Palenque International Airport,Palenque,Mexico,PQM,MMPQ
7436,Clarks Point Airport,Clarks Point,United States,CLP,PFCL
7437,Ospika Airport,Williston Lake,Canada,\N,CBA9
7438,Charlottetown Airport,Charlottetown,Canada,\N,CCH4
7439,Doris Lake,Doris Lake,Canada,JOJ,CDL7
7440,Costa Esmeralda Airport,Tola,Nicaragua,ECI,MNCE
7441,Monte Cristi Airport,Montecristi,Dominican Republic,\N,MDMC
7442,El Papalon Airport,San Miguel,El Salvador,\N,MSSM
7443,Sandpoint Airport,Sandpoint,United States,\N,KSZT
7444,Attu Heliport,Attu,Greenland,QGQ,BGAT
7445,Kangaatsiaq Heliport,Kangaatsiaq,Greenland,QPW,BGKA
7446,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,QJE,BGKT
7447,Niaqornaarsuk Heliport,Niaqornaarsuk,Greenland,\N,BGNK
7448,Ilimanaq Heliport,Ilimanaq,Greenland,XIQ,BGIL
7449,Qeqertaq Heliport,Qeqertaq,Greenland,QQT,BGQE
7450,Saqqaq Heliport,Saqqaq,Greenland,\N,BGSQ
7451,Savissivik Heliport,Savissivik,Greenland,\N,BGSV
7452,Siorapaluk Heliport,Siorapaluk,Greenland,\N,BGSI
7453,Aappilattoq (Qaasuitsup) Heliport,Aappilattoq,Greenland,\N,BGAG
7454,Innarsuit Heliport,Innaarsuit,Greenland,\N,BGIN
7455,Kangersuatsiaq Heliport,Kangersuatsiaq,Greenland,\N,BGKS
7456,Kullorsuaq Heliport,Kullorsuaq,Greenland,\N,BGKQ
7457,Nuussuaq Heliport,Nuussuaq,Greenland,\N,BGNU
7458,Tasiusaq (Qaasuitsup) Heliport,Tasiusaq,Greenland,\N,BGTA
7459,Upernavik Kujalleq Heliport,Upernavik Kujalleq,Greenland,\N,BGKL
7460,Aappilattoq (Kujalleq) Heliport,Aappilattoq,Greenland,\N,BGAQ
7461,Tasiusaq (Kujalleq) Heliport,Tasiusaq,Greenland,\N,BGTQ
7462,Narsaq Kujalleq Heliport,Narsaq Kujalleq,Greenland,\N,BGFD
7463,Ikamiut Heliport,Ikamiut,Greenland,QJI,BGIT
7464,Ammassivik Heliport,Ammassivik,Greenland,\N,BGAS
7465,Eqalugaarsuit Heliport,Eqalugaarsuit,Greenland,QFG,BGET
7466,Qassimiut Heliport,Qassimiut,Greenland,\N,BGQT
7467,Tiniteqilaaq Heliport,Tiniteqilaaq,Greenland,\N,BGTN
7468,Isortoq Heliport,Isortoq,Greenland,\N,BGIS
7469,Kuummiut Heliport,Kuummiit,Greenland,\N,BGKM
7470,Sermiligaaq Heliport,Sermiligaaq,Greenland,\N,BGSG
7471,Ikerassaarsuk Heliport,Ikerasaarsuk,Greenland,QRY,BGIK
7472,Illorsuit Heliport,Illorsuit,Greenland,\N,BGLL
7473,Nuugaatsiaq Heliport,Nuugaatsiaq,Greenland,\N,BGNQ
7474,Saattut Heliport,Saattut,Greenland,\N,BGST
7475,Ikerasak Heliport,Ikerasak,Greenland,\N,BGIA
7476,Niaqornat Heliport,Niaqornat,Greenland,\N,BGNT
7477,Ukkusissat Heliport,Ukkusissat,Greenland,\N,BGUT
7478,Olhos D`água Airport,Agua Boa,Brazil,\N,SWHP
7479,Novo Progresso Airport,Novo Progresso,Brazil,NPR,SJNP
7480,Adolino Bedin Regional Airport,Sorriso,Brazil,SMT,SBSO
7481,Serra da Capivara Airport,Sao Raimundo Nonato,Brazil,\N,SWKQ
7482,Encarnación Airport,Encarnacion,Paraguay,ENO,SGEN
7483,Amatopo Airstrip,Amatopo,Suriname,\N,SMAM
7484,Poeketi Airstrip,Poeketi,Suriname,\N,SMPE
7485,Godo Holo Airstrip,Pikienkondre of Miranda,Suriname,\N,SMGH
7505,Oakland Troy Airport,Troy,United States,\N,KVLL
7506,Stratford Municipal Airport,Stratford,Canada,\N,CYSA
7507,Edmundston Airport,Edmundston,Canada,\N,CYES
7508,Red Dog Airport,Red Dog,United States,RDB,PADG
7544,Pimenta Bueno Airport,Pimenta Bueno,Brazil,PBQ,SWPM
7545,Ariquemes Airport,ARIQUEMES,Brazil,\N,SJOG
7546,Fazenda Spartacus Airport,COLNIZA,Brazil,\N,SIXZ
7549,Fazenda Mequens Airport,ALTA FLORESTA D'OESTE,Brazil,\N,SJTF
